Toxins,Targets,Drug,Approval_yr,Action,NCT_ID,URL,Phase,Status,Start_date,Enrollment,Conditions,N_primary,N_secondary,Primary_outcome_measures,Secondary_outcome_measures,Biomarker_measures
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01032486,https://clinicaltrials.gov/study/NCT01032486,,Completed,2009-12-01,120,Parkinson's Disease,1,1,Change from baseline to end of the study in sleep disturbances as measured with the Parkinson's Disease Sleep Scale (PDSS).,Change from baseline to end of the study in daytime sleepiness as measured with the Epworth Sleepiness Scale (ESS).,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01048229,https://clinicaltrials.gov/study/NCT01048229,Phase 4,Terminated,2008-10-01,112,Early-stage Parkinson's Disease,1,3,frequency of 'significant' adverse events,CGI-I and PGI-I ~ Epworth Sleepiness Scale (ESS) ~ percentage of patients with sleep disorders,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01049984,https://clinicaltrials.gov/study/NCT01049984,Phase 4,Completed,2009-12-01,328,Parkinson's Disease,1,5,"Change From Baseline to Week 18 in the Unified Parkinson's Disease Rating Scale (UPDRS) Total Score for Parts I, II and III",Change From Baseline to Week 18 in the Unified Parkinson's Disease Rating Scale (UPDRS) Total Score for Part II - Activities of Daily Living ~ Change From Baseline to Week 18 in the Unified Parkinson's Disease Rating Sca,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01055379,https://clinicaltrials.gov/study/NCT01055379,Phase 4,Completed,2010-03-01,121,Depressive Symptoms; Parkinson's Disease,1,4,Change from baseline in BDI-IA total score,"Change in ADL and motor function using UPDRS scales part II and III, respectively ~ Change in apathy using the Apathy Scale ~ Change in quality of life using the PDQ-39 scale ~ Evaluate if rasagiline compared to placebo ",No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01155466,https://clinicaltrials.gov/study/NCT01155466,Phase 3,Completed,2010-07-14,778,Parkinson Disease,7,2,"Change From Baseline at Week 12 in Epworth Sleepiness Scale (ESS) ~ Change From Baseline in Mean ""Off"" Time ~ Number of Participants With Alanine Aminotransferase >=3 Times the Upper Limit of Normal ~ Number of Participa","Change From Baseline at Week 12 in Mean ""On"" Time Without Troublesome Dyskinesia ~ Percentage of Participants With >30% Change (Reduction) From Baseline at Week 12 in Mean ""Off"" Time",No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01155479,https://clinicaltrials.gov/study/NCT01155479,Phase 3,Terminated,2010-07-06,1022,Parkinson Disease,5,2,Change From Baseline in the Sum of Unified Parkinson's Disease Rating Scale Parts 2 and 3 Scores (UPDRS2+3) ~ Number of Participants Who Discontinued Study Due to an AE in Part 1 ~ Number of Participants Who Discontinued,Change From Baseline in the UPDRS Part 2 Score (Activities of Daily Living [ADL]) ~ Percentage of Responders (Participants With a ≥20% Improvement in UPDRS2+3),No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01168596,https://clinicaltrials.gov/study/NCT01168596,Phase 4,Completed,2009-12-01,30,Parkinson's Disease,1,6,Modified Fatigue Impact Scale (MFIS),Fatigue Severity Scale (FSS) ~ Finger Tapping ~ Hand-grip Strength ~ Multidimensional Fatigue Inventory (MFIS) ~ PD Quality of Life Scale (PDQ39) ~ Paced Auditory Serial Addition Test (PASAT),No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01178047,https://clinicaltrials.gov/study/NCT01178047,Phase 4,Terminated,2011-09-01,1,Parkinson's Disease,1,0,Efficacy of rasagiline on sleep disturbances in PD patients: Parkinson's Disease Sleep Scale (PDSS),,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01187888,https://clinicaltrials.gov/study/NCT01187888,Phase 3,Terminated,2010-01-01,44,Progressive Supranuclear Palsy,2,6,Assessment of the need for additional L-DOPA therapy or the need to increase the dose of L-DOPA during the trial ~ Reduction of the reported deterioration using the PSP rating scale,Adverse Event (AE) incidence ~ Number of subjects (%) who discontinue the study ~ Number of subjects (%) who discontinue the study due to AEs ~ Reduction of gait disturbances and postural stability ~ Safety laboratory va,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01192503,https://clinicaltrials.gov/study/NCT01192503,Phase 2,Terminated,2010-09-01,52,Restless Legs Syndrome,1,7,Change in International Restless Legs Syndrome Study Group Rating Scale (IRLS) score from Baseline to Week 12,Adverse events ~ Change in Beck Depression Inventory from Baseline to Week 12 ~ Change in Clinical Global Impression - Change from Baseline to Weeks 12 ~ Change in Epworth Sleepiness Scale from Baseline to Week 12 ~ Chan,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01215227,https://clinicaltrials.gov/study/NCT01215227,Phase 3,Terminated,2010-11-18,839,Idiopathic Parkinson Disease; Parkinson Disease,6,0,Percentage Change From Baseline in Total Epworth Sleepiness Scale (ESS) Score at Week 40 ~ Percentage of Participants With Alanine Aminotransferase (ALT) ≥3 Times Upper Limit of Normal and ≥10% Increase From Baseline ~ P,,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01232738,https://clinicaltrials.gov/study/NCT01232738,Phase 2,Completed,2011-12-01,36,Amyotrophic Lateral Sclerosis (ALS),1,1,Amyotrophic Lateral Sclerosis Functional Rating Scale - Revised (ALSFRS-R),Difference in Time to Treatment Failure,Yes
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01382342,https://clinicaltrials.gov/study/NCT01382342,Phase 4,Completed,2011-06-01,50,Parkinson's Disease,1,7,Rey Auditory Verbal Learning Test,Animal Fluency ~ Controlled Oral Word Association Test ~ Digit Span from the Wechsler Adult Intelligence Scale- Fourth Edition ~ Digit Symbol Modalities Test ~ Judgement of Line Orientation from the Repeat Battery for th,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01385735,https://clinicaltrials.gov/study/NCT01385735,Phase 4,Unknown,2011-10-01,70,Parkinson Disease,1,1,"Assess the effect of Azilect on mood, recognition of facial and vocal affect and emotional expressiveness",Effect on motor function in PD,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01442610,https://clinicaltrials.gov/study/NCT01442610,Phase 4,Completed,2011-10-01,30,Parkinsons's Disease; Sleep Disturbances,2,3,Change in PDSS-2 ~ Change in sleep efficacy,Change in other sleep parameters ~ Electrocardiography ~ Laboratory parameter,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01497652,https://clinicaltrials.gov/study/NCT01497652,Phase 4,Completed,2012-01-01,34,Parkinson's Disease,1,0,Montreal Cognitive Assessment,,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01532128,https://clinicaltrials.gov/study/NCT01532128,Phase 1,Completed,2009-11-01,24,Parkinson Disease,1,2,Cmax - Maximum Observed Plasma Concentration,AUC0-t - Area Under the Plasma Concentration-time Curve From Time 0 to Last Observed Concentration ~ Tmax - Time of Occurrence of Cmax,Yes
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01532141,https://clinicaltrials.gov/study/NCT01532141,Phase 1,Completed,2009-11-01,25,Parkinson Disease,1,2,Cmax - Maximum Observed Plasma Drug Concentration,AUC0-t - Area Under the Plasma Concentration-time Curve From Time 0 to Last Observed Concentration ~ Time of Occurrence of Cmax (Tmax),Yes
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01556165,https://clinicaltrials.gov/study/NCT01556165,Phase 3,Completed,2012-04-01,130,Parkinson's Disease,1,5,Change From Baseline to Week 26 in UPDRS Total Score,Change From Baseline to Week 26 in Subscale Scores of the UPDRS (Part I) ~ Change From Baseline to Week 26 in Subscale Scores of the UPDRS (Part II) ~ Change From Baseline to Week 26 in Subscale Scores of the UPDRS (Part,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01652313,https://clinicaltrials.gov/study/NCT01652313,Phase 1,Completed,2012-05-01,12,Parkinson's Disease,2,1,PK Cmax determination of rasagiline and its metabolite 1-aminoindan (1-AI) ~ Pharmacokinetic (PK) AUC determination of rasagiline and its metabolite 1-aminoindan (1-AI),Number of patients with adverse events as a measure of safety and tolerability,Yes
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01723228,https://clinicaltrials.gov/study/NCT01723228,Phase 4,Completed,2012-11-01,170,Parkinson's Disease,1,5,Mean Change From Baseline to Week 24 in the Scales for Outcomes in Parkinson's Disease-Cognition (SCOPA-COG) Summary Score,"Alzheimer's Disease Cooperative Study's Clinical Global Impression of Change Modified for Mild Cognitive Impairment (ADCS MCI-CGIC) Score at Week 24 ~ Change From Baseline to Week 24 in UPDRS, Activities of Daily Living ",No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01736891,https://clinicaltrials.gov/study/NCT01736891,Phase 3,Completed,2011-11-01,268,Parkinson´s Disease,1,11,Efficacy of rasagiline vs placebo as assessed by the change from baseline to week 14 in mean total daily OFF time measured by patients' home diaries in levodopa-treated PD patients with motor fluctuations.,Adverse Events: the occurrence of melanoma. ~ Analysis of the changing rate of the UPDRSⅡ -Ⅵ after treatment of week 6/14/16. ~ BP、 temperature、 breath and heart rate after 5 minutes of stasis. ~ Blood routine、 urine rou,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01786603,https://clinicaltrials.gov/study/NCT01786603,Phase 2,Completed,2013-11-21,80,Amyotrophic Lateral Sclerosis (ALS),1,6,ALS Functional Rating Scale-Revised (ALSFRS-R),Change in Quality of Life ~ Change in Vital Capacity (VC) ~ Difference in Survival Status Between Study Groups ~ Effect of Study Drug on Apoptosis Markers ~ Effect of Study Drug on Oxidative Stress ~ Number of Participan,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01879241,https://clinicaltrials.gov/study/NCT01879241,Phase 2,Completed,2013-06-01,252,Amyotrophic Lateral Sclerosis,1,3,Survival in ALS-Patients with Rasagiline compared to placebo,"Change of individual Quality of Life (SEIQoL, Schedule for the Evaluation of Individual Quality of Life ~ Change of slow vital capacity ~ Change of total score of ALS Functional Rating Scale - Revised (ALSFRS-R)",No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01879748,https://clinicaltrials.gov/study/NCT01879748,Phase 1,Completed,2013-06-01,64,Parkinson's Disease,14,3,AUC from time 0 to infinity (AUC∞) ~ AUC from time 0 to the time of the last measurable drug concentration (AUC0-t) ~ AUC over the dosing interval at steady state (AUCτ) ~ Apparent plasma terminal elimination rate consta,Concentrations of 1-aminoindan ~ Occurrence of Adverse Events ~ Peripheral monoamine oxidase B (MAOB),Yes
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT01968460,https://clinicaltrials.gov/study/NCT01968460,Phase 2,Completed,2013-12-01,149,Parkinson's Disease,1,4,"Total UPDRS I, II, III Scores",CGI-S ~ PDQ39 ~ UPDRS ADL (Part II) ~ UPDRS Motor (Part III),No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT02068625,https://clinicaltrials.gov/study/NCT02068625,Phase 4,Terminated,2010-09-01,23,Retinal Detachment,1,2,ETDRS Visual Acuity,Central retinal thickness ~ Number of patients with side effects,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT02278588,https://clinicaltrials.gov/study/NCT02278588,,Completed,2014-11-01,45,Parkinson's Disease,2,2,Change in cognitive biomarkers assessed by DTI ~ Comparison of change in cognitive biomarkers with change in MMSE and MoCA scores,Comparison of Baseline plasma BDNF with magnitude of change in brain cognitive biomarkers and MMSE and MoCA scores ~ Comparison of changes in plasma BDNF with changes in brain cognitive biomarkers and MMSE and MoCA score,Yes
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT02359552,https://clinicaltrials.gov/study/NCT02359552,Phase 2,Completed,2015-05-01,50,Alzheimer's Disease,1,7,Change in Regional Glucose Metabolism Between Week 24 and Baseline as Measured by 18F-2-fluoro-2-deoxy-D-glucose Positron Emission Tomography (FDG-PET).,Change in ADAS-Cog 11 (Alzheimer's Disease Assessment Scale - Cognitive 11) Score ~ Change in ADCS-ADL (Alzheimer's Disease Cooperative Study-Activities of Daily Living) Score ~ Change in COWAT (Controlled Oral Word Asso,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT02789020,https://clinicaltrials.gov/study/NCT02789020,Phase 2,Completed,2016-12-01,96,Parkinson's Disease,2,2,"Change in Blood Oxygen Level-dependent(BOLD) Signal in the Posterior Putamen, M1, and Supplementary Motor Area(SMA). ~ Change in Free-water Accumulation in the Substantia Nigra",Changes Between the Groups on fMRI ~ Changes in Parkinson's Disease Motor Symptoms and Bradykinesia,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT03329508,https://clinicaltrials.gov/study/NCT03329508,Phase 3,Completed,2018-01-19,544,Early Parkinson's Disease; Parkinson Disease,1,4,"Change in Total Unified Parkinson's Disease Rating Scale (UPDRS) Score (Defined as Sum of Parts II and III, Scores (0-160).",Change From Baseline to End of Week 12 Visit in ADL Subscale of PDQ39 ~ Change From Baseline to Week 12 in Total UPDRS II ADL ~ Change From Baseline to Week 12 in Total UPDRS III Motor ~ Change in Epworth Sleepiness Scal,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT03727139,https://clinicaltrials.gov/study/NCT03727139,,Completed,2018-11-01,1021,Parkinson's Disease,2,1,Number of Participants Who Had One or More Adverse Drug Reactions ~ Number of Participants Who Had One or More Adverse Events,Change From Baseline in the Unified Parkinson's Disease Rating Scale (UPDRS),No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT05611372,https://clinicaltrials.gov/study/NCT05611372,Phase 2,Withdrawn,2023-01-01,0,Parkinson Disease; REM Sleep Behavior Disorder; Synucleinopathies,1,10,Disease-free survival time,HAMA ~ HAMD ~ MDS-UPDRS-III ~ MMSE ~ MoCA ~ PDQ39 ~ PSQI ~ RBDQ-HK ~ SCOPA-AUT ~ Striatal dopaminergic innervation,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT06798519,https://clinicaltrials.gov/study/NCT06798519,Phase 1,Active Not Recruiting,2026-05-08,30,Parkinson&#39;s Disease (PD),2,11,Area under the concentration-time curve (AUC) from time 0 to dose interval (AUCτ) ~ Number of Participants With Treatment Emergent Adverse Events,Apparent total clearance for extravascular administration (CL/F) ~ Apparent volume of distribution during terminal phase (Vz/F) ~ Average steady-state blood drug concentration (Css-av) ~ Elimination rate constant (Kel) ~,No
mptp,MAOB,Rasagiline,2005,INHIBITOR,NCT07077187,https://clinicaltrials.gov/study/NCT07077187,Phase 4,Withdrawn,2014-09-15,0,PARKINSON DISEASE (Disorder),1,0,Computerized Dynamic Posturography Strategy Composite Score,,No
dieldrin,KDR,Regorafenib,2012,INHIBITOR,NCT00664326,https://clinicaltrials.gov/study/NCT00664326,Phase 2,Completed,2008-04-30,49,"Carcinoma, Renal Cell",2,6,Objective Tumor Response ~ Tumor Response,Disease Control ~ Duration of Response ~ Duration of Stable Disease (SD) ~ Overall Survival ~ Progression-free Survival (PFS) ~ Time to Progression (TTP),No
dieldrin,KDR,Regorafenib,2012,INHIBITOR,NCT00934882,https://clinicaltrials.gov/study/NCT00934882,Phase 1,Completed,2009-08-01,45,Colorectal Neoplasms,2,3,"Adverse Event Collection ~ Effect of BAY73-4506 on the pharmacokinetics of mFOLFOX6 and FOLFIRI (Cmax, AUC, through concentration of BAY73-4506 and Cmax, AUC of Platinum, Irinotecan and its metabolite SN-38, 5-Flourourac",Biomarker status ~ Pharmacodynamic parameters ~ Tumor response,Yes
dieldrin,KDR,Regorafenib,2012,INHIBITOR,NCT00960258,https://clinicaltrials.gov/study/NCT00960258,Phase 1,Completed,2009-07-01,15,Tumors,1,2,"Grade 4 neutropenia for >/= 7 days, febrile neutropenia with Grade 4 neutropenia, Grade 4 thrombocytopenia, Grade 3 or 4 non-hematologic toxicity, hypertension and skin toxicity of Grade 3 or 4 which are not manageable a",Biomarker ~ Response rate,Yes
dieldrin,KDR,Regorafenib,2012,INHIBITOR,NCT01002378,https://clinicaltrials.gov/study/NCT01002378,Phase 1,Completed,2009-10-01,24,Dietary Fats; Pharmacokinetics,1,2,"Primary PK parameters: AUC, Cmax of BAY 73-4506","AUC, Cmax, tmax and t1/2 of Metabolites ~ Sec. PK Parameters: tmax and t1/2 of BAY73-4506",No
dieldrin,KDR,Regorafenib,2012,INHIBITOR,NCT01068769,https://clinicaltrials.gov/study/NCT01068769,Phase 2,Completed,2010-02-01,34,Gastrointestinal Stromal Tumor,1,1,"Clinical Benefit as Defined by the Composite of Complete Response, Partial Response and Stable Disease Lasting 16 Weeks or More Per RECIST 1.1 as a Measure of Disease Control",Progression-free Survival (PFS),No
dieldrin,KDR,Regorafenib,2012,INHIBITOR,NCT01096030,https://clinicaltrials.gov/study/NCT01096030,Phase 1,Completed,2010-07-01,33,Neoplasms,2,1,Adverse Event collection ~ Pharmacokinetics as measured by cmax and AUC,Objective tumor response rate,Yes
dieldrin,KDR,Regorafenib,2012,INHIBITOR,NCT01103323,https://clinicaltrials.gov/study/NCT01103323,Phase 3,Completed,2010-04-01,760,Metastatic Colorectal Cancer,1,4,Overall Survival,Disease Control ~ Objective Tumor Response ~ Progression-free Survival (Based on Investigator's Assessment) ~ Tumor Response,No
dieldrin,KDR,Regorafenib,2012,INHIBITOR,NCT01117623,https://clinicaltrials.gov/study/NCT01117623,Phase 1,Completed,2007-02-01,86,Neoplasm,5,14,"AUC From Time 0 to 24 Hours at Steady State(AUC(0-24),ss) ~ Area Under the Concentration vs. Time Curve From Zero to Infinity After Single (First) Dose (AUC) ~ Cmax at Steady State During a Dosing Interval (Cmax,ss) ~ Ma",AUC From Time 0 to 24 Hours at Steady State Divided by Dose (AUC(0-24)ss/D) ~ AUC From Time 0 to the Last Data Point > Lower Limit of Quantification (LLOQ) (AUC(0-tlast)) ~ Area Under the Concentration vs. Time Curve Fro,Yes
dieldrin,KDR,Regorafenib,2012,INHIBITOR,NCT01187615,https://clinicaltrials.gov/study/NCT01187615,Phase 1,Terminated,2010-08-01,9,Small Cell Lung Carcinoma,2,2,"Number of participants with treatment related toxicities and adverse events and change from baseline in vitals signs and laboratory parameters ~ Pharmacokinetics assessments of Alimta, Cisplatin, and regorafenib in Cycle","Biomarkers (includes but not limited to plasma protein analysis of angiogenesis-related proteins, DNA mutational anaylsis of tumor tissue and plasma) ~ Tumor Assessments according to Response Evaluation Criteria in Solid",Yes
